care_team,age,occupation,intake_no_of_hh,income_assessment_salary,income_assessment_cpf_payout,income_assessment_assistance_from_other_agencies,income_assessment_assistance_from_relatives_friends,income_assessment_insurance_payout,income_assessment_rental_income,income_assessment_others_income,expenditure_assessment_mortgage_rental,expenditure_assessment_utilities,expenditure_assessment_s_cc_fees,expenditure_assessment_food_expenses,expenditure_assessment_marketing_groceries,expenditure_assessment_telecommunications,expenditure_assessment_transportation,expenditure_assessment_medical_expenses,expenditure_assessment_education_expense,expenditure_assessment_contribution_to_family_members,expenditure_assessment_domestic_helper,expenditure_assessment_loans_debts_installments,expenditure_assessment_insurance_premiums,expenditure_assessment_others_expenditure,current_savings,assessment_date_time,type_of_assistances,no_of_hh,before_primary,primary_7_12,secondary_13_17,tertiary_18_21,adult_22_64,elderly_65_and_above,income_total_cal,expenditure_total_cal,difference_cal,amount_total,points
east 1 1,49.0,unemployed,7.0,2260.2,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,466.0,70.0,900.0,0.0,603.94,500.0,0.0,383.0,0.0,0.0,255.0,0.0,200.0,1627.86,2023-08-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.2,3377.94,-117.74000000000024,1187.8,1
east 4 4,65.0,unemployed,1.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-14,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,570.0,-80.0,1427.2,1
south 1 1,58.0,unemployed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,33.0,70.0,30.0,300.0,0.0,40.0,240.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-17,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,746.0,0.0,1679.92,0
east 4 4,43.0,unemployed,4.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,95.0,40.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-22,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,674.0,-74.0,1778.2,0
south 2 2,84.0,retired,1.0,0.0,0.0,300.0,0.0,0.0,615.0,0.0,0.0,55.0,79.4,600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-14,medical_consumables_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,915.0,834.4,80.60000000000002,144.0,1
central 1 1,56.0,employed,4.0,1500.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,288.0,42.0,1086.0,0.0,158.0,40.0,60.0,80.0,0.0,0.0,0.0,0.0,500.0,0.0,2023-08-17,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,2254.0,46.0,150.0,1
north 3 3,64.0,unemployed,2.0,1500.0,0.0,180.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-18,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,1400.0,580.0,836.8,0
north 1 1,69.0,retired,7.0,2680.0,680.0,300.0,0.0,0.0,0.0,0.0,72.0,253.0,48.1,1620.0,0.0,215.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,2023-08-20,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,3622.1,37.90000000000009,1047.4,0
central 2 2,63.0,unemployed,4.0,200.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,150.0,50.0,570.0,0.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4756.81,2023-08-20,household_living_assistance,4.0,0.0,0.0,0.0,3.0,1.0,0.0,700.0,831.0,-131.0,100.0,0
central 2 2,60.0,unemployed,1.0,0.0,0.0,0.0,150.0,0.0,900.0,0.0,195.0,110.0,50.2,430.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-17,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,830.2,219.79999999999995,200.0,0
central 1 1,68.0,employed,1.0,0.0,350.0,150.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,300.0,0.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2023-08-19,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,950.0,-450.0,766.6,0
north 1 1,78.0,retired,2.0,748.0,385.0,1360.0,200.0,0.0,0.0,0.0,99.0,0.0,20.0,1000.0,160.0,150.0,290.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10717.72,2023-09-19,medical_transport_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2693.0,1769.0,924.0,1627.9,2
east 1 1,47.0,unemployed,2.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,31.5,500.0,0.0,10.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-17,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1179.5,20.5,1553.56,0
east 4 4,76.0,retired,1.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,26.0,50.0,21.4,0.0,310.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2023-09-10,medical_consumables_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,550.0,447.4,102.60000000000002,194.32,1
north 2 2,63.0,NA,2.0,0.0,0.0,1195.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,480.0,290.0,101.0,10.0,150.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,2023-10-21,medical_consumables_assistance,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1195.0,1306.0,-111.0,52.96,1
north 2 2,43.0,unemployed,3.0,4680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,48.6,1020.0,0.0,77.0,2932.0,230.0,0.0,0.0,0.0,43.5,0.0,925.0,485.0,2023-09-11,hiv_medication_fees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.0,5426.1,-746.1000000000004,200.0,1
east 4 4,64.0,unemployed,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,20.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2023-08-16,household_living_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,350.0,-300.0,300.0,1
north 2 2,72.0,unemployed,5.0,2280.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,243.53,66.5,550.0,0.0,110.0,240.0,150.0,505.0,0.0,300.0,22.5,0.0,0.0,8714.05,2023-10-19,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2630.0,2187.5299999999997,442.47000000000025,1286.8,0
north 1 1,70.0,unemployed,2.0,800.0,250.0,600.0,150.0,0.0,0.0,0.0,26.0,100.0,26.0,800.0,0.0,200.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,2023-09-18,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1227.0,573.0,847.6,0
north 2 2,80.0,unemployed,6.0,3030.0,0.0,0.0,250.0,0.0,0.0,1800.0,366.0,500.0,108.0,1416.0,0.0,180.0,90.0,457.0,220.0,0.0,0.0,48.0,0.0,1800.0,540.0,2023-09-28,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5080.0,5185.0,-105.0,1328.2,0
south 2 2,41.0,unemployed,1.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,26.0,0.0,20.0,200.0,0.0,50.0,306.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-20,interim_dialysis_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0,622.9,-122.89999999999998,1354.85,1
north 3 3,53.0,unemployed,2.0,0.0,0.0,800.0,300.0,0.0,0.0,0.0,0.0,98.71,67.0,96.0,450.0,20.0,298.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-09,medical_transport_assistance,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1100.0,1119.71,-19.710000000000036,1368.9,1
central 1 1,45.0,employed,4.0,4000.0,0.0,0.0,1500.0,0.0,0.0,0.0,330.0,180.0,79.5,784.0,0.0,190.0,72.0,0.0,295.3,0.0,710.0,0.0,12.5,1928.9,0.0,2023-09-12,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,4582.200000000001,917.7999999999993,836.8,0
central 2 2,60.0,unemployed,1.0,0.0,0.0,1483.0,300.0,0.0,0.0,0.0,0.0,150.0,83.1,900.0,0.0,122.35,60.0,0.0,0.0,0.0,684.0,0.0,1.5,9.0,504.0,2023-11-18,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1783.0,2009.9499999999998,-226.94999999999982,318.5,1
central 1 1,77.0,unemployed,3.0,0.0,343.35,0.0,0.0,0.0,0.0,0.0,0.0,167.81,65.0,627.8,0.0,146.0,150.0,399.35,29.0,0.0,0.0,0.0,0.0,0.0,2400.0,2023-09-09,medical_consumables_assistance,3.0,0.0,0.0,0.0,1.0,1.0,1.0,343.35,1584.96,-1241.6100000000001,91.79,2
north 1 1,58.0,unemployed,2.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,90.9,45.5,64.0,496.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2023-09-17,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1400.0,1056.4,343.5999999999999,151.9,0
south 3 3,57.0,employed,2.0,2332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,84.0,700.0,0.0,208.0,473.0,961.4,0.0,0.0,0.0,0.0,0.0,300.0,0.0,2023-09-21,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2332.0,2838.4,-506.4000000000001,1047.4,0
south 2 2,53.0,unemployed,3.0,0.0,357.0,300.0,0.0,0.0,0.0,0.0,0.0,90.0,84.0,750.0,0.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,1144.0,-487.0,1117.6,0
south 2 2,70.0,unemployed,1.0,0.0,0.0,240.0,345.0,0.0,0.0,0.0,245.0,50.0,47.0,400.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-16,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,862.0,-277.0,1275.3,0
central 3 3,79.0,employed,4.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,44.0,250.0,33.0,300.0,0.0,25.0,80.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-24,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,932.0,-632.0,1016.08,0
central 1 1,65.0,unemployed,1.0,0.0,0.0,240.0,0.0,0.0,1500.0,0.0,0.0,250.0,46.5,550.0,0.0,66.5,130.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,1900.0,2023-09-10,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.0,1443.0,297.0,1918.6,0
east 2 2,71.0,unemployed,4.0,2480.0,180.0,700.0,0.0,0.0,0.0,0.0,234.0,354.0,67.4,800.0,0.0,87.0,350.0,0.0,0.0,0.0,752.0,0.0,0.0,300.0,0.0,2023-09-20,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.0,2944.4,415.5999999999999,1328.2,0
east 1 1,66.0,employed,3.0,1819.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,62.0,780.0,0.0,194.57,240.0,54.0,0.0,0.0,0.0,0.0,0.0,794.43,7458.19,2023-11-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2759.0,2255.0,504.0,911.05,0
south 3 3,69.0,unemployed,4.0,1749.5,562.0,0.0,0.0,0.0,0.0,0.0,320.0,133.07,31.9,680.0,0.0,55.0,240.0,333.0,0.0,0.0,0.0,0.0,0.0,35.0,505.51,2023-10-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311.5,1827.97,483.53,2316.6,0
north 1 1,34.0,employed,4.0,300.0,0.0,0.0,450.0,0.0,0.0,0.0,138.0,178.3,31.0,450.0,0.0,205.0,30.0,0.0,20.0,0.0,0.0,15.0,0.0,574.0,0.0,2023-10-17,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1641.3,-891.3,200.0,0
east 2 2,75.0,retired,2.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.5,620.0,0.0,130.0,60.0,24.0,0.0,0.0,0.0,0.0,0.0,34.0,2981.88,2023-11-08,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1017.5,-137.5,345.4,1
north 1 1,68.0,unemployed,2.0,1158.0,250.0,320.0,400.0,0.0,0.0,0.0,0.0,89.22,66.0,1150.0,0.0,110.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2023-10-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.0,1475.22,652.78,1328.2,0
north 1 1,71.0,unemployed,2.0,0.0,350.0,300.0,100.0,0.0,0.0,0.0,99.0,103.0,20.9,512.0,0.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,2023-10-14,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,821.9,-71.89999999999998,1497.4,0
north 2 2,58.0,unemployed,4.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,66.5,520.0,0.0,186.0,150.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2023-10-25,medical_transport_assistance,4.0,0.0,0.0,0.0,0.0,4.0,0.0,680.0,1217.5,-537.5,360.0,1
north 1 1,72.0,unemployed,6.0,2700.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,238.0,66.5,1260.0,0.0,197.0,170.0,120.0,0.0,0.0,0.0,0.0,0.0,908.0,8821.37,2023-10-11,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060.0,2959.5,100.5,1298.17,2
central 1 1,50.0,unemployed,3.0,0.0,350.0,1378.1,0.0,0.0,0.0,0.0,0.0,233.0,83.1,900.0,0.0,138.0,300.0,0.0,160.0,0.0,0.0,109.0,7.0,0.0,4770.0,2023-09-23,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.1,1930.1,-202.0,200.0,1
south 2 2,60.0,employed,2.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9,240.0,400.0,100.0,180.0,170.0,0.0,70.0,0.0,100.0,0.0,0.0,9100.0,2023-11-24,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1725.0,1326.9,398.0999999999999,1213.15,1
central 1 1,56.0,employed,5.0,820.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,80.0,800.0,79.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-21,household_living_assistance,5.0,0.0,2.0,1.0,0.0,2.0,0.0,1020.0,1224.0,-204.0,250.0,1
east 4 4,79.0,unemployed,3.0,0.0,0.0,980.0,190.0,0.0,0.0,0.0,0.0,180.0,46.5,300.0,0.0,60.0,20.0,0.0,0.0,0.0,150.0,0.0,0.0,224.0,0.0,2023-10-22,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,980.5,189.5,177.0,0
south 3 3,34.0,part-time,2.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,50.0,128.0,300.0,0.0,0.0,0.0,0.0,0.0,928.0,0.0,2023-10-20,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,1856.0,-106.0,1425.7,0
south 3 3,62.0,retired,2.0,0.0,450.0,200.0,200.0,0.0,0.0,0.0,0.0,70.0,50.0,690.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-14,medical_consumables_assistance,3.0,0.0,0.0,0.0,0.0,3.0,0.0,850.0,864.0,-14.0,145.26,1
east 4 4,84.0,retired,3.0,0.0,0.0,500.0,0.0,0.0,2300.0,180.0,0.0,100.0,66.0,900.0,0.0,66.0,80.0,181.0,300.0,1000.0,0.0,0.0,115.0,1455.0,0.0,2023-11-09,medical_transport_assistance,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2980.0,4263.0,-1283.0,370.0,2
south 2 2,57.0,unemployed,3.0,4144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,50.0,1820.0,0.0,60.0,370.0,0.0,740.0,0.0,0.0,0.0,300.0,1490.0,0.0,2023-10-21,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4144.0,5000.0,-856.0,1286.8,0
east 3 3,59.0,unemployed,2.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,5.8,32.4,460.0,0.0,66.0,90.0,365.92,0.0,0.0,0.0,0.0,0.0,200.0,2126.12,2023-11-08,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1220.1200000000001,-1020.1200000000001,1000.6,1
north 1 1,84.0,unemployed,2.0,0.0,0.0,200.0,40.0,0.0,0.0,0.0,26.0,85.0,20.0,450.0,0.0,49.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,2023-11-17,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,650.0,-410.0,200.0,0
south 1 1,75.0,NA,3.0,0.0,1070.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,50.0,250.0,293.6,0.0,0.0,0.0,0.0,0.0,126.4,0.0,2023-12-13,medical_consumables_assistance,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1750.0,1320.0,430.0,163.2,1
north 2 2,47.0,unemployed,2.0,1400.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,180.0,91.0,600.0,0.0,0.0,250.0,50.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,2023-10-18,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,1971.0,-51.0,367.26,1
south 3 3,48.0,unemployed,5.0,2100.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,60.0,1300.0,0.0,169.0,1300.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-18,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,3229.0,-479.0,1187.8,0
central 1 1,45.0,unemployed,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-16,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,500.0,-400.0,1804.85,0
north 1 1,50.0,unemployed,3.0,500.0,0.0,215.0,100.0,0.0,0.0,0.0,288.0,289.0,30.0,400.0,0.0,80.0,80.0,0.0,313.0,0.0,0.0,0.0,0.0,30.0,50.78,2023-10-19,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,1510.0,-695.0,842.38,2
north 2 2,70.0,unemployed,2.0,0.0,1000.0,180.0,1000.0,0.0,0.0,0.0,0.0,160.0,66.0,1030.0,0.0,0.0,390.0,200.0,0.0,0.0,0.0,0.0,30.0,300.0,12000.0,2023-10-12,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180.0,2176.0,4.0,1255.66,0
north 2 2,35.0,employed,7.0,5472.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,66.5,1192.0,0.0,106.0,177.0,158.0,1130.0,0.0,700.0,435.0,7.5,746.0,0.0,2023-10-30,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.8,5018.0,454.8000000000002,1270.5,2
north 3 3,30.0,unemployed,1.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,58.6,47.5,775.0,0.0,123.42,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.38,2023-11-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,1084.52,-719.52,498.4,0
east 4 4,76.0,retired,5.0,2500.0,377.0,680.0,0.0,0.0,0.0,0.0,0.0,180.0,66.0,1400.0,0.0,270.0,150.0,40.0,66.0,0.0,0.0,0.0,0.0,250.0,0.0,2023-12-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3557.0,2422.0,1135.0,1353.2,1
south 3 3,43.0,unemployed,3.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,69.0,1020.0,0.0,320.0,300.0,80.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,2023-11-24,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2689.0,911.0,766.6,0
north 3 3,82.0,unemployed,1.0,0.0,0.0,300.0,12.0,0.0,0.0,0.0,50.0,0.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-11,medical_consumables_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,312.0,93.0,219.0,67.89,1
central 1 1,65.0,employed,3.0,960.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,177.0,32.0,800.0,0.0,45.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-23,interim_dialysis_assistance,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1110.0,1214.0,-104.0,1187.8,1
east 4 4,67.0,employed,2.0,1800.0,0.0,300.0,0.0,0.0,0.0,0.0,26.0,400.0,21.0,500.0,0.0,200.0,100.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,2023-10-22,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1260.5,839.5,1120.0,1
south 1 1,71.0,retired,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,33.0,12.0,20.5,150.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-17,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,225.5,74.5,1578.3,0
central 1 1,69.0,retired,4.0,2600.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,110.0,771.0,0.0,235.0,840.0,750.0,1666.0,0.0,760.0,0.0,27.75,0.0,0.0,2023-12-21,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580.0,5459.75,-1879.75,1425.7,2
central 1 1,52.0,unemployed,4.0,1000.0,0.0,450.0,0.0,0.0,0.0,0.0,73.5,300.0,0.0,400.0,0.0,65.0,60.0,336.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2023-12-13,interim_dialysis_assistance,4.0,0.0,0.0,1.0,0.0,3.0,0.0,1450.0,1284.5,165.5,1308.9,2
central 3 3,91.0,retired,4.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,180.0,67.8,280.0,0.0,15.0,17.0,1518.03,0.0,0.0,1420.0,0.0,0.0,0.0,10816.39,2023-11-19,medical_consumables_assistance,4.0,0.0,0.0,0.0,0.0,2.0,2.0,580.0,3497.83,-2917.83,347.2,1
north 2 2,43.0,part-time,3.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,140.0,66.0,200.0,0.0,107.0,40.0,0.0,940.0,0.0,0.0,25.0,65.0,0.0,2906.45,2023-10-19,education_fees_assistance,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1500.0,2018.0,-518.0,840.0,1
central 1 1,51.0,unemployed,2.0,1120.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,95.0,50.2,1100.0,0.0,91.1,60.0,50.0,0.0,0.0,200.0,64.1,10.0,0.0,0.0,2023-10-13,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,1720.3999999999999,-160.39999999999986,200.0,0
east 2 2,72.0,unemployed,2.0,1675.51,0.0,300.0,100.0,0.0,0.0,0.0,122.85,73.72,67.4,700.0,0.0,165.74,282.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,1197.2,2023-12-13,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.51,1861.71,213.80000000000018,1875.7,0
south 3 3,73.0,unemployed,2.0,0.0,468.0,700.0,0.0,0.0,0.0,0.0,0.0,85.0,31.0,360.0,50.0,35.0,80.0,50.0,0.0,0.0,557.0,0.0,0.0,0.0,8867.63,2023-11-13,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1168.0,1248.0,-80.0,911.07,2
east 1 1,68.0,retired,1.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,26.0,0.0,21.4,300.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-25,household_living_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,377.4,-77.39999999999998,150.0,1
south 2 2,49.0,unemployed,3.0,400.0,0.0,740.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,150.0,33.0,70.0,84.0,0.0,0.0,0.0,0.0,140.0,0.0,2231.37,2023-11-19,medical_transport_assistance,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1340.0,1227.0,113.0,2100.0,1
south 2 2,61.0,unemployed,1.0,0.0,0.0,289.0,0.0,0.0,350.0,0.0,0.0,70.0,49.0,80.0,32.0,25.0,10.0,117.0,0.0,0.0,0.0,36.6,0.0,0.0,0.0,2023-12-22,medical_consumables_assistance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,639.0,419.6,219.39999999999998,171.5,1
north 2 2,51.0,unemployed,2.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,127.91,66.5,200.0,0.0,92.83,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.13,2023-11-21,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,527.24,-177.24,1967.26,0
south 3 3,42.0,unemployed,2.0,0.0,250.0,659.0,0.0,0.0,0.0,0.0,99.0,155.0,0.0,250.0,0.0,80.0,200.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,2023-11-25,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,909.0,869.0,40.0,194.24,1
south 1 1,55.0,unemployed,3.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,100.0,50.0,900.0,0.0,150.0,170.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2024-01-17,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1550.0,250.0,1354.85,0
